STATION                          : Easter Island (Rapa Nui), Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program (https://woudc.org/)
Data Compilation                 : 05 April, 2021, by CR2 Center for Climate and Resilience Research. Linearly interpolated data every 100 m
Latitude (deg)                   : -27.17
Longitude (deg)                  : -109.42
Elevation (m)                    : 49.0
Launch Date (YYYYMMDD)           : 20050429
Launch Time (UTC)                : 23:47
Sonde Instrument, SN             : SPC 6A
Radiosonde, SN                   : 
Solution                         : 
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Variables measured by sonde      : Geopotential Height, Pressure, Ozone Partial Pressure, Temperature, Relative Humidity, Wind Speed, Wind Direction
Variables calculated from data   : Mixing Ratio Ozone by volume, Column Ozone, Zonal and Meridional Winds, Potential Temperature, Equivalent Potential Temperature, Water Vapor Mixing Ratio by mass

Alt	Press	Temp	RH	O3	O3	O3	uwnd	vwnd	Speed	Direction	Theta	Theta_e	MixRatio_H2O
km	hPa	K	%	mPa	ppbv	DU	m/s	m/s	m/s	°	K	K	g/kg
0.0	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.00000
0.1	997.546	294.026	70.698	2.304	23.109	0.499	9000.000	9000.000	9000.000	9000.000	294.233	322.740	11.45343
0.2	986.066	292.606	70.107	2.411	24.453	0.771	9000.000	9000.000	9000.000	9000.000	293.778	319.940	10.47471
0.3	974.680	291.590	73.200	2.430	24.935	1.079	9000.000	9000.000	9000.000	9000.000	293.732	319.636	10.33457
0.4	963.314	290.663	77.102	2.430	25.227	1.394	9000.000	9000.000	9000.000	9000.000	293.776	319.879	10.37851
0.5	952.174	289.757	80.398	2.425	25.469	1.640	9000.000	9000.000	9000.000	9000.000	293.837	319.861	10.31173
0.6	941.101	288.858	83.512	2.418	25.696	1.864	9000.000	9000.000	9000.000	9000.000	293.904	319.765	10.21188
0.7	930.029	287.958	86.626	2.411	25.923	2.089	9000.000	9000.000	9000.000	9000.000	293.971	319.668	10.11203
0.8	919.179	287.189	87.901	2.386	25.958	2.288	9000.000	9000.000	9000.000	9000.000	294.175	319.346	9.87149
0.9	908.360	286.438	88.925	2.359	25.966	2.484	9000.000	9000.000	9000.000	9000.000	294.398	318.992	9.61177
1.0	897.541	285.688	89.949	2.331	25.975	2.680	9000.000	9000.000	9000.000	9000.000	294.621	318.639	9.35205
1.1	886.992	285.070	88.550	2.326	26.233	2.888	9000.000	9000.000	9000.000	9000.000	294.984	318.044	8.94924
1.2	876.458	284.459	87.023	2.323	26.504	3.097	9000.000	9000.000	9000.000	9000.000	295.354	317.437	8.53889
1.3	866.008	283.919	84.821	2.313	26.715	3.307	9000.000	9000.000	9000.000	9000.000	295.800	316.863	8.11483
1.4	855.731	283.522	81.250	2.294	26.805	3.520	9000.000	9000.000	9000.000	9000.000	296.398	316.357	7.66291
1.5	845.453	283.125	77.679	2.274	26.895	3.732	9000.000	9000.000	9000.000	9000.000	296.996	315.852	7.21100
1.6	835.367	282.627	75.048	2.260	27.060	3.930	9000.000	9000.000	9000.000	9000.000	297.494	315.396	6.82187
1.7	825.327	282.105	72.639	2.248	27.243	4.124	9000.000	9000.000	9000.000	9000.000	297.968	314.951	6.44746
1.8	815.384	281.568	71.000	2.237	27.439	4.332	9000.000	9000.000	9000.000	9000.000	298.425	314.662	6.14019
1.9	805.647	280.997	71.000	2.228	27.663	4.570	9000.000	9000.000	9000.000	9000.000	298.845	314.705	5.97559
2.0	795.919	280.425	71.000	2.220	27.893	4.808	9000.000	9000.000	9000.000	9000.000	299.264	314.744	5.81049
2.1	786.389	279.797	71.000	2.220	28.237	5.043	9000.000	9000.000	9000.000	9000.000	299.629	314.691	5.63317
2.2	776.860	279.170	71.000	2.220	28.581	5.277	9000.000	9000.000	9000.000	9000.000	299.994	314.638	5.45585
