STATION                          : Easter Island (Rapa Nui), Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program (https://woudc.org/)
Data Compilation                 : 05 April, 2021, by CR2 Center for Climate and Resilience Research. Linearly interpolated data every 100 m
Latitude (deg)                   : -27.17
Longitude (deg)                  : -109.42
Elevation (m)                    : 49.0
Launch Date (YYYYMMDD)           : 20081229
Launch Time (UTC)                : 23:49
Sonde Instrument, SN             : SPC 6A
Radiosonde, SN                   : 
Solution                         : 
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Variables measured by sonde      : Geopotential Height, Pressure, Ozone Partial Pressure, Temperature, Relative Humidity, Wind Speed, Wind Direction
Variables calculated from data   : Mixing Ratio Ozone by volume, Column Ozone, Zonal and Meridional Winds, Potential Temperature, Equivalent Potential Temperature, Water Vapor Mixing Ratio by mass

Alt	Press	Temp	RH	O3	O3	O3	uwnd	vwnd	Speed	Direction	Theta	Theta_e	MixRatio_H2O
km	hPa	K	%	mPa	ppbv	DU	m/s	m/s	m/s	°	K	K	g/kg
0.0	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.00000
0.1	1009.399	297.991	67.740	0.957	9.484	0.264	9000.000	9000.000	9000.000	9000.000	297.198	331.669	13.89767
0.2	997.829	295.718	73.112	0.990	9.928	0.357	9000.000	9000.000	9000.000	9000.000	295.901	328.587	13.13426
0.3	986.285	293.572	78.335	1.020	10.342	0.452	9000.000	9000.000	9000.000	9000.000	294.730	325.802	12.44036
0.4	975.004	292.704	82.054	1.020	10.464	0.566	9000.000	9000.000	9000.000	9000.000	294.829	326.029	12.44933
0.5	963.723	291.836	85.773	1.020	10.585	0.681	9000.000	9000.000	9000.000	9000.000	294.927	326.256	12.45830
0.6	952.628	291.156	83.754	1.029	10.809	0.780	9000.000	9000.000	9000.000	9000.000	295.217	325.022	11.81669
0.7	941.624	290.568	78.910	1.043	11.084	0.873	9000.000	9000.000	9000.000	9000.000	295.600	323.068	10.85464
0.8	930.621	289.979	74.066	1.057	11.359	0.965	9000.000	9000.000	9000.000	9000.000	295.983	321.114	9.89258
0.9	919.830	289.340	73.000	1.090	11.859	1.071	9000.000	9000.000	9000.000	9000.000	296.317	320.419	9.45380
1.0	909.099	288.686	73.000	1.128	12.423	1.181	9000.000	9000.000	9000.000	9000.000	296.638	320.078	9.16259
1.1	898.411	288.054	73.069	1.161	12.920	1.292	9000.000	9000.000	9000.000	9000.000	296.982	319.820	8.89486
1.2	887.915	287.519	73.450	1.165	13.119	1.410	9000.000	9000.000	9000.000	9000.000	297.432	319.935	8.73405
1.3	877.418	286.985	73.832	1.168	13.318	1.529	9000.000	9000.000	9000.000	9000.000	297.882	320.050	8.57323
1.4	867.078	286.465	72.167	1.182	13.641	1.650	9000.000	9000.000	9000.000	9000.000	298.350	319.628	8.20177
1.5	856.860	285.956	68.895	1.204	14.061	1.774	9000.000	9000.000	9000.000	9000.000	298.831	318.785	7.66481
1.6	846.641	285.447	65.622	1.226	14.481	1.898	9000.000	9000.000	9000.000	9000.000	299.311	317.942	7.12785
1.7	836.655	284.771	66.929	1.230	14.705	2.014	9000.000	9000.000	9000.000	9000.000	299.620	318.027	7.01597
1.8	826.723	284.057	69.310	1.230	14.882	2.128	9000.000	9000.000	9000.000	9000.000	299.889	318.329	7.00381
1.9	816.791	283.343	71.690	1.230	15.060	2.242	9000.000	9000.000	9000.000	9000.000	300.158	318.632	6.99164
2.0	807.121	282.637	77.255	1.204	14.909	2.342	9000.000	9000.000	9000.000	9000.000	300.435	319.631	7.23754
2.1	797.490	281.932	83.295	1.174	14.710	2.440	9000.000	9000.000	9000.000	9000.000	300.714	320.734	7.52199
2.2	787.859	281.228	89.336	1.143	14.511	2.538	9000.000	9000.000	9000.000	9000.000	300.993	321.837	7.80645
