STATION                          : Easter Island (Rapa Nui), Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program (https://woudc.org/)
Data Compilation                 : 05 April, 2021, by CR2 Center for Climate and Resilience Research. Linearly interpolated data every 100 m
Latitude (deg)                   : -27.17
Longitude (deg)                  : -109.42
Elevation (m)                    : 49.0
Launch Date (YYYYMMDD)           : 20050905
Launch Time (UTC)                : 00:01
Sonde Instrument, SN             : SPC 6A
Radiosonde, SN                   : 
Solution                         : 
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Variables measured by sonde      : Geopotential Height, Pressure, Ozone Partial Pressure, Temperature, Relative Humidity, Wind Speed, Wind Direction
Variables calculated from data   : Mixing Ratio Ozone by volume, Column Ozone, Zonal and Meridional Winds, Potential Temperature, Equivalent Potential Temperature, Water Vapor Mixing Ratio by mass

Alt	Press	Temp	RH	O3	O3	O3	uwnd	vwnd	Speed	Direction	Theta	Theta_e	MixRatio_H2O
km	hPa	K	%	mPa	ppbv	DU	m/s	m/s	m/s	°	K	K	g/kg
0.0	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.00000
0.1	1007.091	293.791	69.435	1.704	16.930	0.548	9000.000	9000.000	9000.000	9000.000	293.204	320.479	10.99053
0.2	995.504	292.500	68.328	1.770	17.801	0.765	9000.000	9000.000	9000.000	9000.000	292.881	318.014	10.09493
0.3	983.917	291.208	67.221	1.837	18.673	0.983	9000.000	9000.000	9000.000	9000.000	292.558	315.548	9.19934
0.4	972.562	290.218	69.124	1.862	19.152	1.176	9000.000	9000.000	9000.000	9000.000	292.536	314.960	8.94087
0.5	961.264	289.304	71.779	1.877	19.535	1.364	9000.000	9000.000	9000.000	9000.000	292.590	314.842	8.84167
0.6	949.966	288.390	74.434	1.891	19.917	1.551	9000.000	9000.000	9000.000	9000.000	292.644	314.724	8.74248
0.7	938.809	287.601	75.526	1.915	20.412	1.735	9000.000	9000.000	9000.000	9000.000	292.827	314.463	8.53785
0.8	927.855	286.994	74.370	1.953	21.071	1.915	9000.000	9000.000	9000.000	9000.000	293.197	313.998	8.18148
0.9	916.901	286.387	73.214	1.991	21.729	2.094	9000.000	9000.000	9000.000	9000.000	293.566	313.533	7.82511
1.0	905.948	285.780	72.058	2.028	22.388	2.274	9000.000	9000.000	9000.000	9000.000	293.936	313.068	7.46874
1.1	895.308	285.040	75.847	2.042	22.817	2.476	9000.000	9000.000	9000.000	9000.000	294.172	313.571	7.54506
1.2	884.685	284.292	79.897	2.054	23.233	2.679	9000.000	9000.000	9000.000	9000.000	294.401	314.125	7.64415
1.3	874.062	283.544	83.947	2.067	23.649	2.883	9000.000	9000.000	9000.000	9000.000	294.631	314.679	7.74324
1.4	863.711	283.657	72.470	2.134	24.733	3.128	9000.000	9000.000	9000.000	9000.000	295.762	313.198	6.71726
1.5	853.455	284.073	55.537	2.220	26.051	3.388	9000.000	9000.000	9000.000	9000.000	297.211	311.002	5.29597
1.6	843.200	284.488	38.604	2.306	27.370	3.648	9000.000	9000.000	9000.000	9000.000	298.660	308.805	3.87469
1.7	833.173	284.705	28.325	2.430	29.209	3.920	9000.000	9000.000	9000.000	9000.000	299.911	307.685	2.95347
1.8	823.294	284.795	22.301	2.578	31.380	4.201	9000.000	9000.000	9000.000	9000.000	301.037	307.252	2.35196
1.9	813.414	284.886	16.277	2.725	33.552	4.482	9000.000	9000.000	9000.000	9000.000	302.162	306.819	1.75046
2.0	803.648	284.745	12.000	2.823	35.124	4.755	9000.000	9000.000	9000.000	9000.000	303.043	306.563	1.31033
2.1	794.158	284.036	12.000	2.797	35.225	5.008	9000.000	9000.000	9000.000	9000.000	303.324	306.739	1.26528
2.2	784.668	283.328	12.000	2.772	35.326	5.262	9000.000	9000.000	9000.000	9000.000	303.605	306.915	1.22023
