STATION                          : Easter Island (Rapa Nui), Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program (https://woudc.org/)
Data Compilation                 : 05 April, 2021, by CR2 Center for Climate and Resilience Research. Linearly interpolated data every 100 m
Latitude (deg)                   : -27.17
Longitude (deg)                  : -109.42
Elevation (m)                    : 48.0
Launch Date (YYYYMMDD)           : 19980915
Launch Time (UTC)                : 23:37
Sonde Instrument, SN             : SPC 6A
Radiosonde, SN                   : 
Solution                         : 
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Variables measured by sonde      : Geopotential Height, Pressure, Ozone Partial Pressure, Temperature, Relative Humidity, Wind Speed, Wind Direction
Variables calculated from data   : Mixing Ratio Ozone by volume, Column Ozone, Zonal and Meridional Winds, Potential Temperature, Equivalent Potential Temperature, Water Vapor Mixing Ratio by mass

Alt	Press	Temp	RH	O3	O3	O3	uwnd	vwnd	Speed	Direction	Theta	Theta_e	MixRatio_H2O
km	hPa	K	%	mPa	ppbv	DU	m/s	m/s	m/s	°	K	K	g/kg
0.0	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.00000
0.1	1008.353	291.607	70.191	2.190	21.738	0.877	9000.000	9000.000	9000.000	9000.000	290.922	314.668	9.56978
0.2	996.724	290.371	74.404	2.285	22.971	1.104	9000.000	9000.000	9000.000	9000.000	290.653	314.168	9.44457
0.3	985.094	289.135	78.618	2.381	24.205	1.330	9000.000	9000.000	9000.000	9000.000	290.383	313.668	9.31937
0.4	973.465	287.899	82.831	2.476	25.439	1.557	9000.000	9000.000	9000.000	9000.000	290.114	313.167	9.19417
0.5	962.113	286.982	84.959	2.494	25.935	1.818	9000.000	9000.000	9000.000	9000.000	290.167	312.753	8.97743
0.6	950.771	286.079	87.000	2.509	26.401	2.080	9000.000	9000.000	9000.000	9000.000	290.235	312.342	8.75688
0.7	939.430	285.175	89.041	2.523	26.866	2.342	9000.000	9000.000	9000.000	9000.000	290.302	311.931	8.53633
0.8	928.285	284.353	90.736	2.562	27.623	2.624	9000.000	9000.000	9000.000	9000.000	290.452	311.632	8.32935
0.9	917.312	283.602	92.125	2.623	28.638	2.923	9000.000	9000.000	9000.000	9000.000	290.677	311.432	8.13441
1.0	906.340	282.852	93.514	2.685	29.654	3.221	9000.000	9000.000	9000.000	9000.000	290.901	311.233	7.93948
1.1	895.368	282.102	94.903	2.746	30.669	3.520	9000.000	9000.000	9000.000	9000.000	291.126	311.033	7.74454
1.2	884.747	282.024	81.037	2.982	33.798	3.890	9000.000	9000.000	9000.000	9000.000	292.053	309.130	6.62795
1.3	874.152	281.995	66.023	3.231	37.086	4.265	9000.000	9000.000	9000.000	9000.000	293.032	307.099	5.44199
1.4	863.557	281.967	51.008	3.480	40.374	4.641	9000.000	9000.000	9000.000	9000.000	294.012	305.068	4.25603
1.5	853.167	282.193	42.000	3.681	43.175	5.028	9000.000	9000.000	9000.000	9000.000	295.263	304.748	3.62889
1.6	843.084	282.801	42.000	3.808	45.243	5.433	9000.000	9000.000	9000.000	9000.000	296.921	306.997	3.83998
1.7	833.001	283.409	42.000	3.935	47.312	5.838	9000.000	9000.000	9000.000	9000.000	298.579	309.245	4.05107
1.8	822.918	284.016	42.000	4.062	49.380	6.243	9000.000	9000.000	9000.000	9000.000	300.237	311.493	4.26217
1.9	813.198	283.724	41.148	4.154	51.125	6.636	9000.000	9000.000	9000.000	9000.000	300.950	311.939	4.14752
2.0	803.581	283.177	40.055	4.236	52.779	7.025	9000.000	9000.000	9000.000	9000.000	301.397	311.878	3.94100
2.1	793.963	282.631	38.962	4.318	54.433	7.414	9000.000	9000.000	9000.000	9000.000	301.843	311.816	3.73448
2.2	784.383	282.115	37.776	4.363	55.613	7.799	9000.000	9000.000	9000.000	9000.000	302.324	311.789	3.52905
